date,campaign_name,cost,purchases,conv_value
2026-05-20,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,146.38,7,775.14
2026-05-21,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,806.82,34,2153.69
2026-05-21,ASUC-(ALL)-PERF-KIDS-INTER,543.47,23,984.5
2026-05-21,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,291.33,11,609.07
2026-05-21,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,81.09,5,152.34
2026-05-21,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,95.89,1,24.18
2026-05-21,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,318.72,4,195.09
2026-05-21,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,299.71,8,366.76
2026-05-21,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,152.19,3,140.75
2026-05-21,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,195.18,7,235.43
2026-05-21,ASUC-(HISTO)-MULTI-(HISTO)-PERF-LABO,186.84,1,50
2026-05-21,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,269.45,3,173.35
2026-05-21,ASUC-(HISTO)-UK-(UK)-PERF-RTG,211,11,652.87
2026-05-21,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,229.7,6,573.81
2026-05-21,ASUC-(HISTO)-US-(US)-PERF-RTG,268.67,8,641.99
2026-05-21,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,14.15,null,null
2026-05-21,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,12.29,null,null
2026-05-21,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,56.01,2,70.16
2026-05-21,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,40.65,2,48.16
2026-05-21,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,96.16,2,151.94
2026-05-21,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,36.02,null,null
2026-05-21,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,30.99,null,null
2026-05-21,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,28.79,1,56.31
2026-05-21,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,65.21,2,137.4
2026-05-21,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,56.26,4,179.8
2026-05-21,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,76.94,1,82.64
2026-05-21,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,32.77,4,118.34
2026-05-21,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,97.46,2,55.67
2026-05-21,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,81.87,5,279.82
2026-05-21,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,9.99,null,null
2026-05-21,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,4.22,null,null
2026-05-21,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,5.95,3,262.78
2026-05-21,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,4.99,null,null
2026-05-21,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,16.18,1,23.84
2026-05-21,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,23.52,2,49.05
2026-05-21,ASUC-(NEW)-PERF-RTG-WARM-ROW,46.64,null,null
2026-05-21,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,9.04,null,null
2026-05-21,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,7.47,1,66.98
2026-05-21,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,20.03,null,null
2026-05-21,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,7.65,null,null
2026-05-21,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,7.65,null,null
2026-05-21,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,2.53,1,30.84
2026-05-21,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,152.46,2,175.38
2026-05-21,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,147.41,5,582.1
2026-05-22,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,846.93,27,2506.82
2026-05-22,ASUC-(ALL)-PERF-KIDS-INTER,582.62,29,1668.04
2026-05-22,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,282.66,17,827.25
2026-05-22,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,117.66,3,185.52
2026-05-22,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,148.91,null,null
2026-05-22,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,467.95,5,396.82
2026-05-22,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,451.95,15,803.42
2026-05-22,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,229.01,3,94.58
2026-05-22,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,308.98,9,499.73
2026-05-22,ASUC-(HISTO)-MULTI-(HISTO)-PERF-LABO,170.76,4,204.33
2026-05-22,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,433.34,9,543.14
2026-05-22,ASUC-(HISTO)-UK-(UK)-PERF-RTG,310.71,4,387.3
2026-05-22,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,356.74,1,43.17
2026-05-22,ASUC-(HISTO)-US-(US)-PERF-RTG,394.7,13,961.19
2026-05-22,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,15.63,null,null
2026-05-22,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,10.85,2,215.39
2026-05-22,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,51.02,3,212.5
2026-05-22,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,35.35,7,401.99
2026-05-22,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,174.15,4,187.7
2026-05-22,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,85.29,4,282.28
2026-05-22,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,42.17,null,null
2026-05-22,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,31.42,1,99.97
2026-05-22,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,164.88,4,182.8
2026-05-22,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,73.64,8,431.8
2026-05-22,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,126.17,1,32.37
2026-05-22,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,74.81,2,157
2026-05-22,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,193.64,1,73.78
2026-05-22,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,98.62,10,520.31
2026-05-22,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,7.91,null,null
2026-05-22,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,5.03,2,168.81
2026-05-22,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,17.22,null,null
2026-05-22,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,10.12,null,null
2026-05-22,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,22.24,null,null
2026-05-22,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,33.83,1,27.98
2026-05-22,ASUC-(NEW)-PERF-RTG-WARM-ROW,45.93,2,77.82
2026-05-22,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,8.09,null,null
2026-05-22,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,7.88,null,null
2026-05-22,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,23.43,null,null
2026-05-22,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,10.17,null,null
2026-05-22,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,20.99,null,null
2026-05-22,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,9.36,null,null
2026-05-22,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,211.56,1,135.65
2026-05-22,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,169.11,3,142.64
2026-05-23,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,831.73,45,3180.27
2026-05-23,ASUC-(ALL)-PERF-KIDS-INTER,683.04,34,1145
2026-05-23,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,321.91,20,1280.07
2026-05-23,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,106.37,5,190.38
2026-05-23,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,145.99,2,102.33
2026-05-23,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,434.08,15,635.79
2026-05-23,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,359.83,14,1313.53
2026-05-23,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,210.09,13,668.1
2026-05-23,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,227.74,15,634.78
2026-05-23,ASUC-(HISTO)-MULTI-(HISTO)-PERF-LABO,215.27,5,309.18
2026-05-23,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,375.08,7,451.52
2026-05-23,ASUC-(HISTO)-UK-(UK)-PERF-RTG,276.96,8,561.03
2026-05-23,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,302.4,4,233.5
2026-05-23,ASUC-(HISTO)-US-(US)-PERF-RTG,366.34,12,1095.74
2026-05-23,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,14.8,null,null
2026-05-23,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,8.46,null,null
2026-05-23,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,59.57,6,527.72
2026-05-23,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,38.12,null,null
2026-05-23,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,160.55,5,249.55
2026-05-23,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,74.17,2,64.56
2026-05-23,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,44.69,2,115.37
2026-05-23,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,38.21,4,367.94
2026-05-23,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,147.33,5,240.8
2026-05-23,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,84.81,4,137
2026-05-23,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,126.23,3,144.61
2026-05-23,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,63.3,3,139.54
2026-05-23,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,166.12,4,197.13
2026-05-23,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,103.91,13,734.28
2026-05-23,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,8.89,null,null
2026-05-23,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,5.29,null,null
2026-05-23,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,21.35,1,42.68
2026-05-23,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,9.33,null,null
2026-05-23,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,18.24,1,44.5
2026-05-23,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,35.12,1,36.58
2026-05-23,ASUC-(NEW)-PERF-RTG-WARM-ROW,45.22,1,24.93
2026-05-23,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,11.69,null,null
2026-05-23,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,12.85,null,null
2026-05-23,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,24.55,1,31.59
2026-05-23,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,13.22,1,55.89
2026-05-23,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,17.29,null,null
2026-05-23,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,9.92,null,null
2026-05-23,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,182.2,1,40.6
2026-05-23,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,185.34,4,618.83
2026-05-24,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,875.36,30,2065.5
2026-05-24,ASUC-(ALL)-PERF-KIDS-INTER,716.01,54,2503.89
2026-05-24,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,336.38,24,1007.85
2026-05-24,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,128.32,9,548.47
2026-05-24,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,162.17,3,195.26
2026-05-24,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,558.51,12,805.91
2026-05-24,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,498.01,15,687.22
2026-05-24,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,273.88,17,878.4
2026-05-24,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,311.15,14,699.99
2026-05-24,ASUC-(HISTO)-MULTI-(HISTO)-PERF-LABO,188.01,9,419.93
2026-05-24,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,466.49,9,496.88
2026-05-24,ASUC-(HISTO)-UK-(UK)-PERF-RTG,345.24,11,772.42
2026-05-24,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,459.21,3,155.67
2026-05-24,ASUC-(HISTO)-US-(US)-PERF-RTG,453.19,8,804.29
2026-05-24,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,18.63,null,null
2026-05-24,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,11.91,null,null
2026-05-24,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,67.63,2,162.49
2026-05-24,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,45.5,5,234.32
2026-05-24,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,206.79,5,280.35
2026-05-24,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,93.33,9,330.69
2026-05-24,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,53.09,null,null
2026-05-24,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,44.22,1,46.77
2026-05-24,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,188.31,5,171
2026-05-24,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,90.35,8,262.85
2026-05-24,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,144.95,5,162.94
2026-05-24,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,81.17,7,259.63
2026-05-24,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,208.23,5,177.36
2026-05-24,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,113.75,13,568.25
2026-05-24,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,13.39,null,null
2026-05-24,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,8.43,null,null
2026-05-24,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,29.04,null,null
2026-05-24,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,13.88,1,37.58
2026-05-24,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,23.91,null,null
2026-05-24,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,47.74,2,80.75
2026-05-24,ASUC-(NEW)-PERF-RTG-WARM-ROW,53.17,2,107.39
2026-05-24,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,13.29,null,null
2026-05-24,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,14.59,null,null
2026-05-24,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,30.35,null,null
2026-05-24,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,13.47,1,21.59
2026-05-24,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,26.64,null,null
2026-05-24,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,16.29,null,null
2026-05-24,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,236.96,4,264.98
2026-05-24,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,208.03,6,583.72
2026-05-25,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,920.71,35,2843.14
2026-05-25,ASUC-(ALL)-PERF-KIDS-INTER,819.19,53,2437.93
2026-05-25,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,302.85,22,1147.14
2026-05-25,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,139.16,15,615.66
2026-05-25,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,117.38,5,174.68
2026-05-25,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,446.39,10,524.93
2026-05-25,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,402.16,25,1485.65
2026-05-25,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,226.74,13,505.06
2026-05-25,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,331.63,22,846.88
2026-05-25,ASUC-(HISTO)-MULTI-(HISTO)-PERF-LABO,157.19,3,391.59
2026-05-25,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,399.79,10,733.14
2026-05-25,ASUC-(HISTO)-UK-(UK)-PERF-RTG,291.88,16,1102.46
2026-05-25,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,301.85,7,470.1
2026-05-25,ASUC-(HISTO)-US-(US)-PERF-RTG,394.18,16,1370.13
2026-05-25,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,15.2,null,null
2026-05-25,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,16.1,null,null
2026-05-25,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,75.75,4,198.24
2026-05-25,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,49.85,2,140.99
2026-05-25,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,171.6,5,283.55
2026-05-25,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,80.08,4,166.91
2026-05-25,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,43.73,null,null
2026-05-25,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,45.73,3,271.07
2026-05-25,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,151.08,10,428
2026-05-25,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,106.12,3,149.2
2026-05-25,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,122.57,4,149.35
2026-05-25,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,90.03,3,97.27
2026-05-25,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,171.73,6,244.87
2026-05-25,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,136.65,2,113.77
2026-05-25,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,9.44,null,null
2026-05-25,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,9.16,null,null
2026-05-25,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,15.29,null,null
2026-05-25,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,11.26,2,210.01
2026-05-25,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,20.02,null,null
2026-05-25,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,35.05,1,36.24
2026-05-25,ASUC-(NEW)-PERF-RTG-WARM-ROW,44.2,2,86.98
2026-05-25,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,9.08,1,32.5
2026-05-25,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,9.85,null,null
2026-05-25,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,23.33,null,null
2026-05-25,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,11.05,1,35.56
2026-05-25,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,20.86,null,null
2026-05-25,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,13.33,null,null
2026-05-25,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,200.96,8,551.43
2026-05-25,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,168.94,5,645.73
2026-05-26,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,985.58,35,2784.08
2026-05-26,ASUC-(ALL)-PERF-KIDS-INTER,876.11,50,2515.62
2026-05-26,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,277.25,26,1536.61
2026-05-26,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,139.85,10,506.21
2026-05-26,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,112.21,6,253.18
2026-05-26,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,384.47,2,61.27
2026-05-26,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,325.25,16,812.56
2026-05-26,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,175.83,3,120.5
2026-05-26,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,284.45,14,500.23
2026-05-26,ASUC-(HISTO)-MULTI-(HISTO)-PERF-LABO,131.71,5,267.51
2026-05-26,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,319.65,6,359.29
2026-05-26,ASUC-(HISTO)-UK-(UK)-PERF-RTG,240.34,12,901.68
2026-05-26,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,316.5,3,366.22
2026-05-26,ASUC-(HISTO)-US-(US)-PERF-RTG,327.96,5,455.88
2026-05-26,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,12.48,null,null
2026-05-26,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,10.92,1,123.22
2026-05-26,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,71.11,7,388.07
2026-05-26,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,50.65,1,24.08
2026-05-26,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,151.98,1,23.84
2026-05-26,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,70.35,1,27.98
2026-05-26,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,42.99,1,46.67
2026-05-26,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,39.52,1,34.23
2026-05-26,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,128.95,8,238.4
2026-05-26,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,94.96,6,252.8
2026-05-26,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,105.27,7,231.14
2026-05-26,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,84.11,2,47.94
2026-05-26,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,187.48,9,497.03
2026-05-26,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,113.53,5,177.36
2026-05-26,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,7.37,null,null
2026-05-26,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,7.07,1,168.75
2026-05-26,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,14.18,null,null
2026-05-26,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,6.22,1,37.66
2026-05-26,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,16.84,null,null
2026-05-26,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,29.68,1,24.18
2026-05-26,ASUC-(NEW)-PERF-RTG-WARM-ROW,36.31,3,259.9
2026-05-26,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,8.75,null,null
2026-05-26,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,6.74,null,null
2026-05-26,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,22.93,null,null
2026-05-26,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,8.14,1,56.92
2026-05-26,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,16.69,null,null
2026-05-26,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,7.64,null,null
2026-05-26,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,158.77,4,461.88
2026-05-26,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,141.91,5,597.5
2026-05-27,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,1127.57,24,1594.67
2026-05-27,ASUC-(ALL)-PERF-KIDS-INTER,884.28,48,2399.49
2026-05-27,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,274.38,23,1048.73
2026-05-27,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,153.17,6,395.94
2026-05-27,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,97.6,null,null
2026-05-27,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,422.56,11,1011.78
2026-05-27,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,359.28,15,1027.49
2026-05-27,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,215.6,7,221.25
2026-05-27,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,328.43,15,724.42
2026-05-27,ASUC-(HISTO)-MULTI-(HISTO)-PERF-LABO,157.09,5,223.75
2026-05-27,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,374.29,8,572.21
2026-05-27,ASUC-(HISTO)-UK-(UK)-PERF-RTG,267.36,12,616.59
2026-05-27,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,298.48,4,275.94
2026-05-27,ASUC-(HISTO)-US-(US)-PERF-RTG,347.66,10,631.8
2026-05-27,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,12.68,1,43.11
2026-05-27,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,14.75,null,null
2026-05-27,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,82.41,1,69.91
2026-05-27,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,50.96,7,313.99
2026-05-27,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,160.28,9,532.17
2026-05-27,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,79.42,2,94.42
2026-05-27,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,39.11,null,null
2026-05-27,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,33.86,1,46.68
2026-05-27,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,162.74,9,372.12
